video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2024/02/04/261707022406.webp","Top Gun: Maverick","Top Gun: Maverick (2022)","After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.","Chris Lebenzon, Eddie Hamilton","Claudio Miranda","Adam Nazarenko, Stefan Sonnenfeld","","Close-Up | Two Shot"
"https://asset.eyecannndy.com/media/clip/2024/02/18/261708244698.webp","YUNGBLUD - When We Die [feat. Lil Yachty]","YUNGBLUD - When We Die [feat. Lil Yachty] (2024)","2024 music video for artist YUNGBLUD, featuring Lil Yachty. Directed by Yussef Haridy and Logan Fields. Produced by Parallel Studios.","Logan Fields, Yussef Haridy","Zayd Ezzeldine","Dylan Hageman","WATER | BLUE","Close-Up | Slow Motion | Underwater"
"https://asset.eyecannndy.com/media/clip/2024/02/11/261707631042.webp","Valentino Khan - Deep Down Low","Valentino Khan - Deep Down Low (2016)","One of the weirdest music videos you'll ever watch. We don't recommend watching while high. Actually scratch that. Even better when high. Fever, hallucinogens, or the hypnotic beat at the track make his nightmares increasingly bizarre. In the restaurant, dancing facial features and tentacles sprouting from a waitress's eyes push him to flee the surreal scene.","Gaia Borretti","Naoki Noda","Luke Morrison","MALE | INTERIOR | FACE | EYES | HEAD","Altered state | Close-Up | Drug trip"
"https://asset.eyecannndy.com/media/clip/2023/12/16/261702699608.webp","Lil Yachty - Strike","Lil Yachty - Strike (2023)","","Cole Bennett","Brett Arndt","Loren White","LIGHT | COLE | DARK | FIRE | FLAME | EYES | YACHTY | GRILLS | GRILLZ | MATCHES | LIL YACHTY | LYRICAL LEMONADE","Close-Up"
"https://asset.eyecannndy.com/media/clip/2023/12/20/261703044847.webp","Cocaine Bear","Cocaine Bear (2023)","An oddball group of cops, criminals, tourists, and teens converge in a Georgia.","Joel Negron","John Guleserian","Company 3, Natasha Leonnet","CLOSE UP | UPSIDE DOWN | BEAR | COMPANY 3 | JOHN GULESERIAN | ARRI ALEXA LF | ARRI SIGNATURE PRIME LENSES | ELIZABETH BANKS | JOEL NEGRON | NATASHA LEONNET | DIGITAL","Close-Up"
"https://asset.eyecannndy.com/media/clip/2024/03/24/261711255845.webp","Rema - Trouble Maker","Rema - Trouble Maker (2023)","The ""Trouble Maker"" music video by Rema, directed by Meji Alabi, features vibrant visuals and dynamic choreography that emphasize themes of triumph and resilience. Enhanced by Blaisebeatz's production, it provides a cinematic experience that complements the track's infectious beats. The video showcases Rema's unique style and artistic versatility.","Matt Newmann, Trim Editing","Stefan Yap","Ana Escorse","RED | STUDIO","Close-Up | Title Card"
"https://asset.eyecannndy.com/media/clip/2024/01/09/261704829118.webp","DJ Pone (ft. Blasé) - All I Want","DJ Pone (ft. Blasé) - All I Want (2023)","","Benoît Marzouvanlian","","","DAY | FEET | INTERIOR | GROUND | TRAIN | SUBWAY | SHOE","Close-Up | Ground Level"
"https://asset.eyecannndy.com/media/clip/2024/01/25/261706174984.webp","Silo (TV Series)","Silo (TV Series) (2023)","Men and women live in a giant silo underground with several regulations which they believe are in place to protect them from the toxic and ruined world on the surface.","Alexis Seymour, Asher Thornton, Darren Tucker, Matt Davies, Sara Hutchinson","Baz Irvine, David Luther, Ed Moore, James Layton, Laurie Rose, Mark Patten, Ollie Downey","Charbel Semaan","WOMAN | FACE | HELMET | REBECCA FERGUSON","Close-Up | Concern | Future | Intensity"
"https://asset.eyecannndy.com/media/clip/2024/02/21/261708476505.webp",":aexattack - Next Year",":aexattack - Next Year (2021)","","Jetski","","","RED","Close-Up | Slow Motion"
"https://asset.eyecannndy.com/media/clip/2023/12/16/261702699224.webp","American Psycho","American Psycho (2000)","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.","Andrew Marcus","Andrzej Sekula","Michael Haeley","MALE | WATER | WHITE | INTERIOR | INSIDE | SHOWER | AMERICAN PSYCHO | PSYCHO | BALE | CHRISTIAN BALE | BATHROOM | WET","Close-Up | Suggestive | Unsettling"
