video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2024/02/15/261707975489.webp","Dream Corp LLC","Dream Corp LLC (2016)","An absurd workplace comedy set in a neglected dream therapy facility where a rotating cast of desperate patients have their dreams recorded and analyzed by Dream Corp's absent-minded professor.","Daniel Stessen","","","","Anthropo | Magical realism | Rotoscope"
"https://asset.eyecannndy.com/media/clip/2023/12/22/261703240044.webp","Scale shift by Zach King","Scale shift by Zach King (2023)","","Zach King","","","","Magical realism | Scale Shift"
"https://asset.eyecannndy.com/media/clip/2024/02/15/261707976578.webp","Dream Corp LLC","Dream Corp LLC (2016)","An absurd workplace comedy set in a neglected dream therapy facility where a rotating cast of desperate patients have their dreams recorded and analyzed by Dream Corp's absent-minded professor.","Daniel Stessen","","","TEETH | MOUTH","Magical realism | Object Portal | Rotoscope"
"https://asset.eyecannndy.com/media/clip/2024/05/21/261716271932.webp","Poor Things","Poor Things (2023)","The incredible tale about the fantastical evolution of Bella Baxter, a young woman brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter.","Yorgos Mavropsaridis","Robbie Ryan","Greg Fisher","WOMAN | DANCING | BLACK AND WHITE | HAND","Magical realism | Miniature | Scale Shift"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704106961.webp","Sub Urban - UH OH! (feat. BENEE)","Sub Urban - UH OH! (feat. BENEE) (2022)","","Erin McCaffrey, Rock Paper Scissors, Sebastian Zotoff","Kristian Zuniga","Company 3, Matt Osborne","BLUE | INTERIOR | HORROR | SURREALISM | 35MM | HIGH ANGLE | THRILLER | KODAK | RUG | CARPET | HEAD","High Angle | Magical realism | Unsettling"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704071955.webp","Cinemagraph by Daria Khoroshavina","Cinemagraph by Daria Khoroshavina","The project Kitchen Ghosts is about food, drinks and other little precious moments of life captured and looped in live photographs.","Daria Khoroshavina","","","NIGHT | INTERIOR | BED | BOOK | CANDLE | MAGIC","Cinemagraph | Levitation | Magical realism"
"https://asset.eyecannndy.com/media/clip/2023/12/22/261703241995.webp","Duda Beat feat. Trevo - Nem Um Pouquinho","Duda Beat feat. Trevo - Nem Um Pouquinho (2021)","Duda Beat's single ""Nem Um Pouquinho"" featuring Trevo presents a cyberpunk and dystopian universe where she plays a metamorphic creature seeking revenge in a bitter heartbreak narrative. The video complements this theme with a fantastic approach, featuring urban arts, signage, and vehicles developed by the production design team, while the barbed rose symbolizes fatal charm throughout the project.","Marcelo Vogelaar","Fabio Politi","Osmar Junior","NIGHT | EXTERIOR | FOG | MIST | LEVITATION","Levitation | Magical realism | Spotlight | Void"
"https://asset.eyecannndy.com/media/clip/2023/12/17/261702855838.webp","Hayden Thorpe - Aerial Songs","Hayden Thorpe - Aerial Songs (2021)","","Rich Woolway","Franklin Dow","Richard Fearon","SURREALISM | PIANO","Magical realism | Slow Zoom | Zoom out"
"https://asset.eyecannndy.com/media/clip/2024/02/15/261707975389.webp","Dream Corp LLC","Dream Corp LLC (2016)","An absurd workplace comedy set in a neglected dream therapy facility where a rotating cast of desperate patients have their dreams recorded and analyzed by Dream Corp's absent-minded professor.","Daniel Stessen","","","SPACE | FACE | SPLIT","Duplication | Magical realism | Rotoscope | Weirdcore"
"https://asset.eyecannndy.com/media/clip/2024/03/24/261711251411.webp","KYLE - iSpy feat. Lil Yachty","KYLE - iSpy feat. Lil Yachty (2017)","The ""iSpy"" music video by KYLE featuring Lil Yachty combines playful animation with live-action, creating a whimsical and colorful world that reflects the song's lighthearted vibe. It transports the viewer into a carefree, imaginative space where the artists, portrayed as children, explore vibrant, animated landscapes. This creative blend of elements highlights the song's themes of joy and escapism.","Vinnie Hobbs","Rob Witt","","BEACH | WALKING | NIGHT | DUSK | KIDS | EVENING","Big head | Magical realism | Trucking"
"https://asset.eyecannndy.com/media/clip/2023/12/22/261703203817.webp","IKEA - Make Space for What You Love","IKEA - Make Space for What You Love (2022)","","Mackenzie Sheppard","Mikul Villaluna Eriksson","","WARM | INTERIOR","Magical realism | Object Portal | Object POV"
