video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2023/12/23/261703369895.webp","PeeWee's Big Adventure","PeeWee's Big Adventure (1985)","When eccentric man-child Pee-wee Herman gets his beloved bike stolen in broad daylight, he sets out across the U.S. on the adventure of his life.","Billy Weber","Victor J. Kemper","Richard Garibaldi","DAY | EXTERIOR | PANAVISION | SCARY | HORROR | 35MM | CLOWN","1980s | Campy | Dutch Angle | Fear"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704110257.webp","Do the Right Thing","Do the Right Thing (1989)","On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence. Shot breakdown: Dutch angle dolly out.","Barry Alexander Brown","Ernest R. Dickerson","Bob Hagans, John Nicolard","WINDOW | FILM | 1980S | NEW YORK CITY | BROOKLYN | BRICK | 35MM | ARRIFLEX BL4 | DUTCH ANGLE | EXTERIOR,","1980s | Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/03/04/261709538123.webp","Miel De Montagne - Le Pigeon","Miel De Montagne - Le Pigeon (2023)","2023 music video directed and edited by Morgan Jouquand.","Morgan Jouquand","","","DAY | RUNNING | EXTERIOR","Dutch Angle | Trucking"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704110192.webp","Memorials (TV Series)","Memorials (TV Series) (2020)","A dirt-born character chooses to join politics over getting a job and punishing rogue politicians with an elite official.","Choi Yeon Soo, Hwang Seung Gi","","","INTERIOR | COOL | MUTED | HAZE","Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704111986.webp","Methyl Ethel Eyes GIF By 4AD","Methyl Ethel Eyes GIF By 4AD","Shot breakdown: Dutch angle screen in screen w/ extreme close-up on screen.","","","","EYES | TV | SCREEN","Dutch Angle | Screen in Screen"
"https://asset.eyecannndy.com/media/clip/2024/01/04/261704386123.webp","Asteroid City","Asteroid City (2023)","Following a writer on his world famous fictional play about a grieving father who travels with his tech-obsessed family to small rural Asteroid City to compete in a junior stargazing event, only to have his world view disrupted forever. Shot: High angle fixed camera","Barney Pilling","Robert Yeoman","Gareth Spensley","WES ANDERSON | 2.39 ANAMORPHIC | FILM 35MM | ZEISS MASTER ANAMORPHICS | COOKE S4/ I | ARRICAM LT | ARRICAM ST","Dutch Angle | Spotlight"
"https://asset.eyecannndy.com/media/clip/2024/01/13/261705107826.webp","Doechii - Crazy","Doechii - Crazy (2023)","","Armen Harootun","Mika Altskan","","RED | WOMAN | INTERIOR","Dutch Angle | Jump cut"
"https://asset.eyecannndy.com/media/clip/2024/03/25/261711406544.webp","The Chronicles of Riddick","The Chronicles of Riddick (2004)","The wanted criminal Richard Bruno Riddick arrives on a planet called Helion Prime and finds himself up against an invading empire called the Necromongers, an army that plans to convert or kill all humans in the universe.","Dennis Virkler, Martin Hunter, Tracy Adams","Hugh Johnson","Stephen Nakamura","MALE | FIGHT | BATTLE | SOLDIER","Close-Up | Dutch Angle | Future"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704110473.webp","Fear and Loathing in Las Vegas","Fear and Loathing in Las Vegas (1999)","An oddball journalist and his psychopathic lawyer travel to Las Vegas for a series of psychedelic escapades.","Lesley Walker","Nicola Pecorini","","PINK | INTERIOR | DARK | 1990S | FILM | BATHROOM | 35MM | SUPER 35 | MAGENTA | SPHERICAL | ARRIFLEX 35 IIA | ARRIFLEX BL4 | BATHTUB | ZEISS STANDARD PRIMES","1990s | Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704076286.webp","Ford Kuga - Levels","Ford Kuga - Levels (2021)","Daniel Warwick invites us on an otherworldly virtual reality journey with Ford. Shot breakdown: Aerial dutch angle speed ramp","Alex Jurkat","Ekkehart Pollack","Mike Bothe","NIGHT | DARK | CITY | NEON | AERIAL","Aerial | Dutch Angle | Speed Ramp"
"https://asset.eyecannndy.com/media/clip/2024/01/04/261704386076.webp","Asteroid City","Asteroid City (2023)","Following a writer on his world famous fictional play about a grieving father who travels with his tech-obsessed family to small rural Asteroid City to compete in a junior stargazing event, only to have his world view disrupted forever. Shot: High angle fixed camera","Barney Pilling","Robert Yeoman","Gareth Spensley","WES ANDERSON | 2.39 ANAMORPHIC | FILM 35MM | ZEISS MASTER ANAMORPHICS | COOKE S4/ I | ARRICAM LT | ARRICAM ST","1950s | Dutch Angle | Intensity | Spotlight"
"https://asset.eyecannndy.com/media/clip/2024/03/04/261709546223.webp","Riot & Set it off","Riot & Set it off (2024)","2024 music video directed by Trey Lyons. Features beautiful slow motion sequences and frenetic sequences.","Alex Morrison","Franklin Ricart","Company 3, Joseph Bicknell","MALE | BLUE","Dutch Angle | Light Flash"
"https://asset.eyecannndy.com/media/clip/2023/12/25/261703488763.webp","Lil Yachty - TESLA","Lil Yachty - TESLA (2023)","","Cole Bennett","Franklin Ricart","Loren White","INTERIOR | ORANGE","Dutch Angle | High Angle"
"https://asset.eyecannndy.com/media/clip/2024/01/26/261706257792.webp","Lawrence of Arabia","Lawrence of Arabia (1962)","The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.","Anne V. Coates","Freddie Young","","DAY | EXTERIOR | DESERT | SUN | CAMEL","Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704076467.webp","Ford Kuga - Levels","Ford Kuga - Levels (2021)","Daniel Warwick invites us on an otherworldly virtual reality journey with Ford.","Alex Jurkat","Ekkehart Pollack","Mike Bothe","CAR | DRIVING | NIGHT | CITY | NEON","Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704110124.webp","Memorials (TV Series)","Memorials (TV Series) (2020)","A dirt-born character chooses to join politics over getting a job and punishing rogue politicians with an elite official.","Choi Yeon Soo, Hwang Seung Gi","","","WARM | NIGHT | INTERIOR | SATURATED | SATURATION","Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704076351.webp","Ford Kuga - Levels","Ford Kuga - Levels (2021)","Daniel Warwick invites us on an otherworldly virtual reality journey with Ford.","Alex Jurkat","Ekkehart Pollack","Mike Bothe","DRIVING | NIGHT | CITY | NEON","Dutch Angle"
"https://asset.eyecannndy.com/media/clip/2024/01/29/261706505221.webp","Long Live Liborius","Long Live Liborius (2021)","Catholic church turned sanctuary for skaters. Burned down in 2023.","Bruton Stroube","","","INTERIOR | CHURCH | HAZE | STAIN GLASS","Dutch Angle | Low Angle"
"https://asset.eyecannndy.com/media/clip/2024/01/01/261704082595.webp","Do the Right Thing","Do the Right Thing (1989)","On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence. Shot breakdown: Dutch angle close up first-person address on ultra-wide zero-distortion lens.","Barry Alexander Brown","Ernest R. Dickerson","Bob Hagans, John Nicolard","CLOSE UP | WARM | HOUSE | INTERIOR | FILM | 1980S | NEW YORK CITY | BROOKLYN | 35MM | ARRIFLEX BL4 | SWEATY","1980s | Close-Up | Direct address | Dutch Angle | Ultra Wide"
